-37.8125	1.35823701658e-34	1.1358499274e-33	1.9530893878e-33	2.57265472263e-33	1.70663646828e-34	7.52171454343e-34	5.69894830795e-34	1.79994166521e-34	2.50134062573e-33	1.22215628791e-34	5.28207472784e-34	3.49906803464e-35	3.937619273e-34	1.18301606841e-34
-37.65625	3.39559254146e-35	8.85023644776e-34	3.72796604436e-33	1.97050620087e-33	9.66961005547e-34	2.44003151628e-34	6.06820131451e-34	9.17913242029e-34	4.09625664443e-35	2.48965024945e-33	2.09831301261e-34	3.18379026603e-34	2.5225959077e-34	4.14109436054e-34
-37.5	4.24449067682e-35	6.98369788419e-36	1.09085875756e-34	1.52264662088e-33	6.83549571769e-34	4.22839560875e-33	5.2903799132e-34	2.70232045322e-34	4.72834755818e-35	2.94861100045e-33	1.02862117003e-33	4.92759576174e-34	1.16392748641e-34	7.50194964058e-34
-37.34375	3.39559254146e-35	6.23735367858e-34	6.51876686906e-34	3.20597923973e-34	3.32026798719e-33	1.47243055152e-33	1.80081231942e-33	2.86908194422e-34	2.82651686985e-34	2.49602303853e-33	6.78702043789e-34	1.52880087898e-33	6.86425322967e-34	3.36805389505e-34
-37.1875	1.10356757597e-34	1.28925341656e-33	3.13318337462e-34	8.45539269022e-34	2.14656483537e-34	5.18162106727e-33	2.32286109582e-33	2.42562917588e-34	4.74940498686e-34	1.37799243454e-35	2.54949830232e-34	1.25224031529e-35	1.21838866676e-33	4.1019040921e-34
-37.03125	1.44312683012e-34	2.45947762012e-34	9.76043486907e-35	2.66658887514e-34	3.18088149816e-33	3.7030497777e-33	1.01001387694e-35	7.37715100551e-36	1.04455777541e-33	2.75872634888e-34	3.06177487953e-33	6.20771299036e-34	3.8517337827e-34	2.73107257336e-34
-36.875	1.46567568684e-34	1.44398042805e-34	1.36374608647e-34	1.32563983308e-33	6.3872257735e-34	5.13567297666e-33	1.41772337874e-33	1.4635362687e-33	3.41610109212e-34	1.08602014523e-33	3.10992443039e-33	7.26074727414e-33	2.76502072413e-33	2.39332681536e-33
-36.71875	6.15451148139e-35	1.10583806788e-33	2.97832157332e-34	4.03833934066e-34	5.06393569195e-33	1.01787854126e-32	4.79547158598e-33	1.10102180384e-33	1.45262280576e-33	8.18948456258e-34	3.91509907657e-33	2.87401888548e-33	3.33325276191e-33	1.87913899855e-33
-36.5625	1.69779627073e-34	1.99946047954e-33	8.7757403756e-34	4.07552223605e-33	2.2423042106e-33	1.01707764907e-33	4.03091354455e-34	6.28336905337e-34	5.4348674629e-34	4.077952668e-34	2.01784294403e-33	1.38140706484e-33	1.59056699082e-34	1.76080628082e-34
-36.40625	5.30561334603e-35	3.2674993364e-33	9.06756211286e-33	3.34243467031e-33	1.03276763989e-33	2.23911045585e-33	2.25451810486e-33	2.9606812614e-33	2.81692542645e-34	2.49041175508e-33	3.32155200001e-33	4.48452303895e-33	7.04431574944e-34	8.6876063743e-35
-36.25	3.07725574069e-34	4.31231513192e-33	8.7268700605e-35	1.12535246379e-33	1.08935412479e-33	2.5845077074e-33	3.31805379813e-33	3.4907480242e-34	1.4098409046e-34	3.16349039693e-35	2.6711745549e-33	2.33221840785e-33	5.43172429628e-35	7.61720339333e-35
-36.09375	2.24958005871e-34	4.91724483431e-34	1.41809021184e-35	4.33268896534e-34	3.22892222372e-34	6.41037506509e-33	4.82806694029e-33	8.37514741115e-34	1.04294365173e-33	1.58441099696e-33	1.01722579143e-32	3.69071897909e-33	3.25337939384e-34	6.16448082217e-34
-35.9375	3.95268194279e-34	4.41199379516e-34	1.02851028465e-34	1.43890675793e-33	1.5802441978e-33	6.08023259106e-34	3.04722710077e-33	1.30745976623e-33	1.18783794754e-33	4.58765424109e-34	6.31343358887e-34	2.46552873001e-33	2.43760282179e-34	2.04533668653e-34
-35.78125	5.6571102302e-34	7.5487616123e-34	2.24852909673e-33	1.65901362196e-33	3.24106609051e-34	5.38206080794e-34	4.32507122009e-33	3.08931935744e-33	1.21882970778e-34	2.28719943081e-33	8.0061686425e-34	7.58487334977e-34	3.97323059908e-35	4.55186769991e-36
-35.625	6.30837426842e-34	1.69048184459e-33	1.84167050932e-33	9.41257025956e-35	6.48072345046e-34	2.07784596627e-34	8.47261934489e-33	7.70853460241e-33	3.03809762006e-34	2.77151374957e-34	3.68207283122e-33	1.17903091444e-32	3.29574761733e-33	1.36624645952e-33
-35.46875	4.52568818416e-34	3.1503252894e-33	1.27965998693e-33	6.31796485034e-34	1.64739587124e-33	1.39103542306e-33	1.2338402645e-32	9.74785087278e-33	1.10884518426e-33	1.46953992722e-34	1.37205773309e-33	1.58094635762e-33	4.54852127279e-33	3.81273792786e-33
-35.3125	9.69468198652e-34	3.87298513527e-34	3.22837901212e-33	2.56514409433e-33	1.60973577149e-33	4.44078012031e-33	2.4651877075e-33	3.06948949784e-33	2.03581370761e-33	1.2085556024e-33	9.94793240397e-34	2.6226296563e-34	2.46797761878e-34	4.63469860416e-34
-35.15625	4.16490647663e-34	9.13761359247e-34	2.68852027811e-33	1.801389849e-33	4.6516564646e-34	1.05698409504e-33	2.36061490754e-33	3.42759648202e-33	1.37467625284e-33	7.29230791278e-34	6.11283615843e-35	2.87204159693e-33	3.78058134599e-33	8.30948553717e-35
-35.0	3.84656967587e-36	9.97444404809e-34	5.8226773569e-33	3.56243473907e-33	1.48182066233e-33	5.09004325533e-34	5.2247956946e-34	4.22909288727e-35	3.3586548771e-34	4.58348757273e-34	3.86690621646e-35	1.06958701179e-32	2.55068170768e-33	9.94742816276e-33
-34.84375	4.90769234507e-36	3.52604969199e-33	6.34708506758e-33	3.41603716409e-33	5.31901964654e-35	3.94384750207e-34	9.90961588692e-34	6.15927262161e-35	6.89936073415e-35	1.35327236611e-33	2.73278926679e-34	3.0131417078e-34	1.82063595639e-35	7.44895433611e-35
-34.6875	4.04553017634e-35	4.0202727695e-33	6.07650613009e-33	2.25579640471e-33	1.79672916327e-33	1.48738159889e-34	7.18334505167e-34	5.32669181058e-34	3.70956711334e-34	3.00968135782e-34	4.16479485211e-34	9.40630823839e-37	2.52388059214e-33	3.88271489674e-33
-34.53125	2.17530147187e-35	8.29990728092e-34	9.38410769667e-33	6.0015129099e-33	1.43796444005e-33	2.96887540557e-34	9.37515261306e-34	9.03818614362e-34	9.7036693641e-34	2.00877258734e-34	3.67282323706e-34	1.6385359938e-34	1.6667624876e-33	1.60402980482e-33
-34.375	1.93986487964e-35	6.78833131213e-34	2.91654822232e-33	9.41094401634e-33	1.19429893026e-33	2.87708059696e-35	2.49982194321e-34	1.99527563486e-34	6.13129852052e-34	1.27368295121e-33	1.22720283102e-33	1.55217825505e-34	1.16518761635e-33	9.56795056467e-34
-34.21875	5.30561334603e-36	2.64507698988e-34	1.98824390891e-33	5.48481143375e-34	2.14312602191e-33	9.96727019972e-34	1.68174348796e-33	7.6155603794e-34	3.26916284166e-34	1.09095728263e-33	1.33690893056e-33	1.40007785311e-34	1.2567809507e-32	3.88146337484e-33
-34.0625	4.87121625332e-35	1.80223521251e-33	3.81596346792e-33	2.20912383745e-33	2.17057619432e-34	2.97846901707e-33	1.10904003036e-33	1.19648664872e-33	1.54305790718e-33	3.81279963358e-34	2.10129565591e-34	6.19014925099e-34	9.03720768637e-34	5.9415085354e-33
-33.90625	2.25488567206e-36	4.24399668796e-34	3.18089608103e-33	7.34412965538e-33	1.68492128782e-33	1.9337344021e-34	1.4221789141e-33	8.35078339514e-34	2.2466534165e-33	4.28246894092e-34	1.00921316147e-33	2.52929898056e-34	2.8862292811e-33	6.43837168089e-33
-33.75	1.04778091689e-34	6.91033795986e-34	2.61952959805e-33	1.01142196358e-32	4.97017949515e-33	7.20179956785e-34	5.75480127467e-34	2.62857657302e-34	4.83868485338e-35	2.31945909626e-34	6.30800831504e-34	2.91661777535e-33	9.62964972194e-36	2.59172994469e-33
-33.59375	9.35197252445e-35	2.12179945956e-34	2.73895659289e-33	4.56361631668e-33	1.15630964323e-32	1.28981734788e-33	4.82135374779e-34	3.95081518712e-34	1.40905136e-33	2.8440061069e-34	9.70667398927e-34	9.15422158279e-34	1.30184402794e-33	1.28044850169e-33
-33.4375	6.27243702803e-35	2.99389843891e-34	4.23568108326e-33	1.29174483155e-32	8.2375261947e-33	3.32651279289e-33	5.60774161322e-34	1.55508807372e-33	4.37560563464e-34	6.01141743256e-34	2.13966213848e-34	1.37154149152e-33	7.09367965024e-34	2.62842158804e-33
-33.28125	2.74086871484e-34	7.64002087558e-34	1.50256374316e-33	1.00711566921e-32	5.52877470673e-33	5.45594043248e-33	2.58630086086e-33	1.34117815757e-33	2.24293633917e-34	1.40663260033e-33	6.32835400578e-34	1.57779282371e-33	1.03679566017e-34	2.25781080081e-35
-33.125	1.43132391293e-35	3.49897486441e-34	7.07484782674e-34	4.34880913678e-34	5.78720233864e-33	6.19485826282e-33	7.06360599995e-34	2.21640952078e-33	9.01324855018e-34	1.21909748681e-34	6.74914740954e-34	6.2487458934e-35	8.23936904333e-34	3.87629904699e-34
-32.96875	7.21252539277e-35	1.43756904318e-33	1.91348631628e-34	1.76596167842e-33	1.18840806578e-32	2.85110852751e-33	6.8332225956e-35	1.05640385379e-34	4.68667069237e-34	1.69729474635e-33	2.27290742117e-33	2.53663217436e-34	9.47812123536e-34	9.06896762844e-34
-32.8125	1.32267606541e-35	1.4484038762e-33	8.67078298317e-34	1.70671435971e-33	7.233363233e-34	1.62916679628e-33	1.16293984461e-36	9.73938661947e-34	2.03474039537e-34	7.76204556695e-34	2.18395251852e-34	3.74972597457e-34	6.54816768839e-34	3.19195887041e-33
-32.65625	1.48249698111e-34	4.40097566315e-33	5.22406077088e-33	1.52861621291e-33	3.7090709657e-33	1.3052514213e-33	2.86123254061e-34	2.11955092029e-33	2.64514259829e-33	3.43789000732e-34	1.2946721911e-35	7.68137961074e-34	3.64055697322e-34	1.25972205214e-33
-32.5	5.49721969128e-35	3.78364924832e-34	1.51776845158e-34	1.14922228676e-33	8.8600053141e-33	3.96704259705e-33	1.61637921673e-33	1.96277504147e-34	4.29880175088e-35	1.27347242576e-33	1.22894599943e-33	2.88345041445e-34	1.54074395551e-34	3.50619459026e-34
-32.34375	8.871050928e-35	4.05947769228e-33	7.54544163898e-34	4.67293172139e-35	4.78512201697e-33	3.84319144515e-33	1.3946419005e-33	5.25778571367e-34	1.169251712e-33	9.3233886836e-34	2.15769063905e-33	8.09397030138e-34	2.08175361349e-34	1.28577291434e-34
-32.1875	8.67232115564e-35	9.69783992663e-34	3.82449491712e-34	6.44347365393e-34	8.79639235105e-33	1.62680112239e-32	4.18150843607e-33	8.89775179053e-34	7.91365089311e-34	1.31934354302e-34	3.61004622919e-33	8.63119885797e-34	4.9319923676e-34	7.30528507583e-34
-32.03125	4.22483506976e-35	4.11306655808e-33	1.71327371173e-33	5.93867941894e-34	4.92949276931e-34	3.90929124001e-33	3.88576027626e-33	1.22223211517e-34	1.41106356865e-34	1.33957244135e-33	1.43014134632e-33	1.76998284644e-33	3.38436262304e-34	8.53885726683e-35
-31.875	1.50310788354e-35	1.23883764136e-33	2.06657199277e-33	2.18775777746e-34	9.53119545074e-34	1.06416222693e-32	4.25122781022e-33	2.29621708786e-33	1.51859738375e-34	7.56293085491e-34	6.6765473843e-33	4.99538974949e-33	1.56385970678e-33	3.92127140256e-34
-31.71875	1.46723182783e-34	1.1486576119e-32	2.9387274344e-33	3.82526136873e-34	1.4333629646e-33	4.14292373866e-33	1.21243315645e-33	5.09720893598e-34	1.42412695077e-33	2.93193924081e-33	3.0334167227e-33	5.60246569065e-33	3.05696843207e-33	9.31449363586e-34
-31.5625	6.17107937951e-35	3.88573781313e-33	2.10411624102e-33	3.16978473513e-34	3.86262499968e-34	1.57197619392e-33	5.90937116448e-33	2.11653852083e-33	2.41060533693e-33	5.22365777128e-34	1.97303126342e-33	2.0242786634e-33	1.18240813268e-33	6.63343672826e-34
-31.40625	5.71517964043e-35	1.11822188806e-32	1.02898977688e-32	6.89566443129e-34	2.81604227269e-33	4.54215469337e-33	5.52886203156e-33	7.16963380824e-34	1.44441585782e-33	3.27171198065e-33	1.3713908385e-33	1.6143186074e-33	1.09448523649e-33	1.15025153937e-33
-31.25	1.31470540694e-34	8.12354259254e-33	1.29379256863e-33	4.85355532094e-35	1.09604838578e-33	1.55287777007e-33	2.52725056266e-33	7.29532260419e-35	1.33837168575e-33	2.65161820962e-34	3.67709514894e-33	2.24892026156e-33	2.68412380067e-33	1.83147662231e-33
-31.09375	3.53390358795e-34	1.09630796599e-32	2.79982157316e-33	3.86856808162e-34	8.02498410905e-35	3.73700519606e-33	5.14476215963e-33	2.11058770719e-33	1.77130657089e-34	2.87242121663e-34	7.94760664075e-34	8.08224525662e-33	1.86758258706e-33	1.86131219343e-34
-30.9375	1.76374504244e-34	4.54846059288e-33	5.73191220896e-33	3.43830424174e-34	7.816305904e-34	3.80894037972e-33	3.94639601098e-33	3.98590042856e-33	3.40324246433e-33	4.86836219973e-34	1.33483498693e-33	3.59924768177e-33	1.54108691352e-33	1.58139779542e-33
-30.78125	2.01010868724e-34	7.37114988475e-33	6.41089250361e-33	9.58873662983e-35	9.37043279483e-34	7.24757165959e-34	5.69803163375e-33	4.44102612896e-33	7.16584937987e-34	4.4850448768e-35	4.5263227701e-34	1.17080757189e-33	2.20895305931e-33	1.16015288687e-34
-30.625	2.85810284592e-34	3.48391333175e-33	9.33171618555e-33	1.000528317e-33	3.5958264634e-34	5.58514521681e-34	1.01548441823e-32	4.68822160302e-33	5.44764440308e-34	1.68014371373e-33	8.40157879913e-36	8.86252918337e-33	5.89229607466e-33	2.94856188909e-34
-30.46875	5.9441216567e-34	8.3107775859e-33	6.61275339293e-33	2.8777517311e-34	1.08077082957e-33	4.91042239889e-34	2.25917611152e-33	3.67489981863e-33	6.23758697346e-34	1.98418039566e-34	8.02238212789e-34	1.0540732904e-32	8.72583157682e-33	3.074023828e-33
-30.3125	4.55626665654e-34	7.8783908355e-33	1.21844819278e-32	1.06386803002e-32	7.34499618331e-34	3.90309234105e-34	1.38200669368e-33	5.49583521205e-34	1.10250314468e-33	9.85074025721e-34	5.93785916726e-34	1.33865653895e-33	4.69464988242e-33	8.3789686088e-34
-30.15625	5.87203974438e-34	6.89447238184e-33	1.25131319333e-32	7.72383303111e-33	3.07400833562e-33	6.86278115538e-34	1.43374870199e-33	3.69198104498e-33	3.74090013004e-35	1.81179139284e-33	1.15554014063e-33	6.05759366857e-34	6.59433636891e-34	2.38189425055e-33
-30.0	8.69764978085e-37	1.01472495756e-34	8.80365649384e-34	4.88421308823e-34	1.7518936515e-34	3.24972344496e-34	1.06478665797e-34	6.16297582204e-34	5.38978998236e-34	3.95980277984e-34	2.21840686133e-34	2.62422709082e-34	2.88014321007e-34	2.71715460428e-35
-29.84375	2.381414149e-35	4.59692978827e-34	2.81168462221e-35	6.32499281828e-34	9.14862854041e-34	2.04125125864e-34	1.16652042156e-33	6.70318115887e-34	9.76213958826e-34	6.23761885608e-35	2.44320004954e-34	4.29308617446e-34	2.74381018641e-34	5.68642344135e-34
-29.6875	1.52767015809e-36	3.27991826607e-34	1.518901583e-33	1.49842741994e-33	5.38743888771e-35	4.56464748125e-34	1.18113330748e-34	4.36166652874e-34	1.11486832521e-34	5.99784588319e-34	3.65733048276e-34	2.2196764763e-33	4.96564866751e-35	3.85186762308e-34
-29.53125	7.98052429473e-35	1.19200208902e-34	8.13589944345e-34	1.94515345507e-34	5.87255558226e-34	1.19570378557e-33	1.47471679339e-33	2.36283417506e-33	2.70730932015e-33	1.17251209298e-33	3.45438987747e-34	3.11423820953e-33	5.44521035755e-34	2.61040178215e-34
-29.375	1.14764938288e-35	8.96678754133e-34	2.50888436228e-34	9.47492305318e-35	2.94607491691e-34	1.1675624807e-33	5.26644872499e-35	1.98508566998e-34	2.94354822735e-34	1.86565563067e-34	5.83565455158e-34	1.51494875998e-34	2.07499550569e-33	1.44787563727e-34
-29.21875	1.4454095049e-35	2.6678267602e-34	5.21551959182e-34	2.09969101764e-33	1.77945226067e-33	8.7301253363e-34	2.81354416961e-33	1.58959541484e-33	9.67583487225e-35	5.11721982959e-34	3.94521858025e-34	1.16021229914e-33	4.51222346976e-34	7.05621186736e-34
-29.0625	1.25655016116e-34	1.31693537725e-34	5.21268193568e-34	3.39187374931e-33	3.81185778044e-33	1.58522214061e-33	3.81118976472e-34	1.40314871894e-33	3.28912916957e-33	1.48254857507e-33	4.74984429607e-35	4.30236715112e-33	4.61817576878e-34	8.33201257597e-34
-28.90625	8.6608201734e-35	1.79554666371e-33	1.05975864079e-33	8.99217498109e-34	5.54906687824e-33	4.47519934016e-33	1.23626361989e-33	2.34366208251e-33	6.7238940603e-33	6.95873311499e-33	1.51211055909e-33	9.86452472359e-34	1.03576043977e-33	5.97759710769e-34
-28.75	8.08423128736e-35	7.9177720391e-34	1.46580858389e-34	5.53445505713e-34	9.01385966835e-34	1.75274566733e-33	1.74695593687e-33	3.0978352166e-34	3.1596435093e-34	1.4041349375e-33	1.18895615994e-33	1.23291985624e-33	1.50227905321e-34	4.71732565834e-36
-28.59375	8.49570024756e-35	1.3539573088e-33	1.76665775108e-33	8.44355163303e-35	2.08190217914e-34	4.30548537431e-34	2.1804593617e-34	1.8600104782e-34	2.22484923656e-33	2.07752434796e-33	1.25916415783e-34	5.43308985172e-34	9.81719844826e-35	1.37805525564e-33
-28.4375	3.09747706173e-36	1.83725580688e-34	1.53998344223e-33	6.14518502214e-34	1.04050413655e-33	6.66732127506e-34	9.43866967296e-34	1.23718192962e-33	1.78095594863e-34	1.13042933557e-33	1.2264539488e-33	1.52191095074e-33	5.71231489411e-34	9.32113810564e-34
-28.28125	7.75520355877e-35	6.17722280395e-34	3.8278279662e-33	3.83037470561e-33	3.52615607125e-34	2.82225697879e-33	1.17161418491e-33	8.20836995996e-34	3.35905776473e-34	2.26291942909e-33	2.7172536442e-34	3.06359927554e-33	1.10554474268e-33	6.01625502947e-34
-28.125	4.05010021225e-35	3.36325055053e-34	2.93182480132e-33	1.47212525302e-33	3.0314786235e-33	5.84885839877e-34	1.73550908527e-34	4.01227092054e-34	4.72058998011e-34	1.10347289626e-33	1.23568984819e-33	6.53005295807e-34	7.19458306871e-34	9.48426534426e-34
-27.96875	2.12596006113e-35	7.53062596429e-34	2.75352429135e-33	1.34640491969e-33	1.84429304851e-34	4.47497405717e-34	2.79067340974e-34	6.40148611062e-34	9.14813363527e-34	2.8757299462e-34	2.74150005006e-33	4.26152989086e-34	4.95529112631e-35	4.73382676771e-35
-27.8125	1.10122342987e-34	4.72584469186e-34	2.29553036382e-33	2.10618488608e-33	4.03706761598e-33	7.59296836685e-33	9.13136335544e-34	6.35622534811e-34	1.25176321454e-33	4.80180596314e-33	2.32517704197e-33	9.35590847519e-34	6.98408218678e-34	1.1758241325e-33
-27.65625	1.11243506478e-34	1.37802320047e-34	3.54633643412e-33	7.22906539447e-34	1.41344019696e-33	5.12961597649e-33	1.76078437083e-33	3.90807203145e-33	1.98450965467e-33	1.02797809077e-32	3.98362420533e-33	1.82768383445e-33	2.49984123749e-33	1.70623597124e-33
-27.5	1.26845414777e-35	3.7014836188e-33	1.82199153453e-34	6.72098737396e-35	1.45139788174e-33	4.44763857901e-33	3.51246909972e-34	4.06043806042e-34	7.80811470507e-34	2.47450240184e-33	4.43837930037e-34	2.21196172254e-34	2.95100861485e-34	3.53802025274e-34
-27.34375	2.81669022515e-35	7.73268775628e-33	1.52264801405e-34	6.72258436905e-35	1.80371472498e-33	5.97077643772e-33	1.15270228379e-33	5.26550682955e-34	1.19229835955e-34	7.46822005702e-34	7.43489136395e-35	3.29053436029e-34	1.68248027645e-34	3.51897550618e-34
-27.1875	6.68214702152e-35	1.00469371065e-32	1.39650117979e-33	1.18541028526e-34	6.93350132097e-34	3.19302975273e-33	1.14781515567e-34	8.28148622183e-34	9.89674258609e-35	2.88137738985e-34	3.07777849482e-33	5.47009106676e-34	1.07044630307e-34	1.48435899768e-33
-27.03125	1.5058434285e-35	1.31372707598e-32	1.46229112451e-33	1.56287035255e-33	3.69365081751e-34	6.53566044294e-33	9.29769384776e-34	3.55033629241e-34	6.82057030319e-34	1.14483193403e-35	2.12088981446e-33	3.92781551102e-34	1.15182176617e-34	2.96022312485e-34
-26.875	9.67892317501e-36	3.24568165791e-32	7.90941544294e-34	8.49751030989e-36	8.35013340734e-34	7.76504533355e-33	3.29572042974e-33	3.71185472009e-34	5.88292812723e-34	1.17046073199e-36	1.12734611518e-33	1.96414983933e-33	1.12059471218e-34	2.01454004155e-33
-26.71875	4.80461759361e-36	2.68840264672e-32	6.38377405728e-34	8.14161565396e-34	8.31992983897e-34	2.75297813323e-33	4.61200768492e-33	1.96359579088e-33	1.19974610231e-34	2.4070452979e-34	1.03831735958e-33	2.38233155561e-33	7.39847452339e-34	1.29353948133e-33
-26.5625	1.81013641581e-34	1.44124079686e-32	4.78933878165e-34	4.67419346203e-35	3.06197058684e-34	3.6468934592e-33	4.82732459271e-33	2.47628911785e-33	8.26573093051e-34	1.50152486179e-33	6.71378613462e-34	4.94232708987e-33	4.9549538432e-34	1.50153378979e-33
-26.40625	7.90971614653e-35	1.97574680143e-32	1.16445784714e-33	6.44669643887e-34	1.56476753113e-33	3.98194803696e-33	1.23904988772e-32	8.4598099732e-33	6.33920671057e-34	3.44930646781e-33	1.84596382143e-33	2.12944723194e-33	5.2689650919e-33	5.36126830559e-33
-26.25	8.88841154153e-34	2.59346736093e-32	3.08681934707e-33	1.28379707419e-34	2.62013551393e-34	3.05314271249e-33	1.66553062484e-33	1.61825291874e-33	1.21323780642e-35	1.46004472921e-34	1.22261471557e-33	1.79742920815e-34	9.73498161512e-34	2.17747531932e-34
-26.09375	4.32482097889e-34	3.2898718924e-32	5.862967096e-33	6.77088255123e-34	3.49734772811e-34	4.61386555462e-33	6.72655294711e-33	1.62061328537e-33	4.5761168208e-34	7.30377711175e-34	2.04022900717e-34	8.69447664574e-35	9.30868737964e-34	6.97074960921e-34
-25.9375	8.96122239154e-34	6.02698842023e-32	1.05699116106e-32	8.14807976977e-34	5.20902706614e-34	7.43794944788e-34	3.09325406011e-33	3.11920644892e-33	2.61786695375e-34	5.60408772351e-34	3.24551965091e-34	1.49149744935e-34	6.24707674602e-36	2.09657308025e-33
-25.78125	5.32036958314e-34	2.16606666025e-32	2.10594071959e-32	3.73394497057e-34	2.36804740493e-33	1.71826552687e-33	5.13698307119e-33	6.97910255612e-33	7.81248451749e-35	1.07468725068e-33	1.00036379525e-33	6.10252591335e-34	8.13510895115e-34	2.36032894418e-34
-25.625	3.76735852662e-34	6.78729153103e-32	2.98017051478e-32	3.07506698333e-33	2.80560187747e-34	6.77431985103e-34	4.0565314051e-33	7.60438256892e-33	4.7069765195e-34	4.16645167479e-35	1.34432281202e-34	1.36630502469e-33	1.493393489e-33	2.93951537589e-34
-25.46875	4.51408215497e-34	4.59901975076e-32	3.14214090351e-32	6.89195190823e-33	4.34520329291e-34	3.90450298448e-34	1.0120308382e-32	7.16837903422e-33	9.99189227374e-34	1.06180458109e-33	1.23596149122e-33	1.93813825581e-34	2.0785608142e-33	8.61144015515e-34
-25.3125	4.59814296642e-34	3.61955141888e-32	1.98787001024e-32	6.88845927253e-33	1.29667521445e-33	1.32054367176e-34	7.15850767245e-33	1.34530570031e-32	6.14130637209e-33	1.71246547721e-33	5.23163873615e-34	8.62807394462e-34	9.60320270431e-34	1.08464691881e-33
-25.15625	4.48666291099e-34	2.05810004565e-32	3.827261461e-32	8.35380860344e-33	3.79693012724e-34	3.33813071044e-33	4.4235509773e-33	1.56658655036e-32	5.11353686631e-33	1.08050646556e-33	2.28333757065e-33	8.73255660495e-34	8.65753252538e-33	2.66837015374e-33
-25.0	1.52867984532e-35	9.61734934905e-33	6.65135728519e-32	1.57637365948e-32	7.53520090742e-34	1.12734610221e-34	2.89024967382e-34	1.56183360556e-35	1.42014839954e-34	3.5468414343e-34	1.67543786466e-33	3.36623458344e-33	7.37593644435e-33	3.22770354446e-33
