-14.94140625	1.25313841715e-31 
-14.8828125	6.94361942616e-32 
-14.82421875	2.33782216183e-31 
-14.765625	7.01860229867e-31 
-14.70703125	1.24872161781e-30 
-14.6484375	8.96199400788e-31 
-14.58984375	6.38073430108e-31 
-14.53125	5.34124571243e-33 
-14.47265625	7.31339797549e-32 
-14.4140625	1.81602354223e-31 
-14.35546875	3.49235296582e-32 
-14.296875	3.65669898774e-32 
-14.23828125	5.26009986411e-31 
-14.1796875	5.35459882672e-31 
-14.12109375	1.12915988686e-30 
-14.0625	9.56904712635e-31 
-14.00390625	1.58593911154e-30 
-13.9453125	1.58645269286e-30 
-13.88671875	2.67812114347e-30 
-13.828125	3.69778549322e-30 
-13.76953125	4.55238480721e-30 
-13.7109375	2.62501683513e-30 
-13.65234375	1.37598706853e-30 
-13.59375	4.93448930818e-30 
-13.53515625	2.73393716116e-29 
-13.4765625	1.13902064818e-28 
-13.41796875	4.08416709941e-28 
-13.359375	1.38743911021e-27 
-13.30078125	4.58052834445e-27 
-13.2421875	1.48883100176e-26 
-13.18359375	4.71418680407e-26 
-13.125	1.46967223072e-25 
-13.06640625	4.48463168056e-25 
-13.0078125	1.35332450523e-24 
-12.94921875	4.04142287803e-24 
-12.890625	1.19556519651e-23 
-12.83203125	3.50375182779e-23 
-12.7734375	1.01720084983e-22 
-12.71484375	2.92453815786e-22 
-12.65625	8.32743334088e-22 
-12.59765625	2.34806116825e-21 
-12.5390625	6.55629066127e-21 
-12.48046875	1.81275587726e-20 
-12.421875	4.96290146621e-20 
-12.36328125	1.34531606962e-19 
-12.3046875	3.61063597646e-19 
-12.24609375	9.59376201612e-19 
-12.1875	2.52358011994e-18 
-12.12890625	6.57118440075e-18 
-12.0703125	1.69373015279e-17 
-12.01171875	4.32108739268e-17 
-11.953125	1.09109855765e-16 
-11.89453125	2.72665281449e-16 
-11.8359375	6.74314738017e-16 
-11.77734375	1.65018808139e-15 
-11.71875	3.99587913528e-15 
-11.66015625	9.5734484343e-15 
-11.6015625	2.26918354591e-14 
-11.54296875	5.32087273231e-14 
-11.484375	1.23416662635e-13 
-11.42578125	2.8314363108e-13 
-11.3671875	6.42458266755e-13 
-11.30859375	1.44161671153e-12 
-11.25	3.19875955538e-12 
-11.19140625	7.01776524521e-12 
-11.1328125	1.52215330021e-11 
-11.07421875	3.26373839371e-11 
-11.015625	6.9170806933e-11 
-10.95703125	1.44887871141e-10 
-10.8984375	2.99910638508e-10 
-10.83984375	6.1340739452e-10 
-10.78125	1.23950305195e-09 
-10.72265625	2.47416780983e-09 
-10.6640625	4.8778933861e-09 
-10.60546875	9.49713520552e-09 
-10.546875	1.82575438657e-08 
-10.48828125	3.46505529398e-08 
-10.4296875	6.49113839444e-08 
-10.37109375	1.20003815793e-07 
-10.3125	2.18901525863e-07 
-10.25390625	3.93906542477e-07 
-10.1953125	6.99091541424e-07 
-10.13671875	1.2234080403e-06 
-10.078125	2.11056518324e-06 
-10.01953125	3.58842090953e-06 
-9.9609375	6.01125337422e-06 
-9.90234375	9.91873146382e-06 
-9.84375	1.61154116907e-05 
-9.78515625	2.577377179e-05 
-9.7265625	4.05616705065e-05 
-9.66796875	6.27912020964e-05 
-9.609375	9.55798420399e-05 
-9.55078125	0.000143006613686 
-9.4921875	0.000210236543016 
-9.43359375	0.000303577764855 
-9.375	0.000430430311433 
-9.31640625	0.000599087662642 
-9.2578125	0.000818365132155 
-9.19921875	0.00109705472968 
-9.140625	0.00144324208355 
-9.08203125	0.00186356022643 
-9.0234375	0.00236248635161 
-8.96484375	0.00294179904383 
-8.90625	0.00360029712957 
-8.84765625	0.00433383785552 
-8.7890625	0.00513569200376 
-8.73046875	0.00599715366716 
-8.671875	0.00690829959206 
-8.61328125	0.00785877758462 
-8.5546875	0.00883851604388 
-8.49609375	0.00983827925596 
-8.4375	0.0108500335426 
-8.37890625	0.0118671264008 
-8.3203125	0.0128843072028 
-8.26171875	0.013897631584 
-8.203125	0.0149042939202 
-8.14453125	0.0159024268581 
-8.0859375	0.0168908975588 
-8.02734375	0.0178691202406 
-7.96875	0.0188368957174 
-7.91015625	0.0197942818066 
-7.8515625	0.0207414938944 
-7.79296875	0.021678832276 
-7.734375	0.0226066316973 
-7.67578125	0.0235252283119 
-7.6171875	0.0244349396507 
-7.55859375	0.0253360538656 
-7.5	0.0262288252626 
-7.44140625	0.0271134738578 
-7.3828125	0.0279901873132 
-7.32421875	0.0288591241118 
-7.265625	0.0297204172225 
-7.20703125	0.0305741777881 
-7.1484375	0.0314204985704 
-7.08984375	0.032259457022 
-7.03125	0.0330911179396 
-6.97265625	0.0339155357035 
-6.9140625	0.03473275614 
-6.85546875	0.0355428180504 
-6.796875	0.0363457544583 
-6.73828125	0.037141593621 
-6.6796875	0.037930359849 
-6.62109375	0.0387120741687 
-6.5625	0.0394867548597 
-6.50390625	0.0402544178916 
-6.4453125	0.0410150772803 
-6.38671875	0.0417687453799 
-6.328125	0.0425154331241 
-6.26953125	0.0432551502246 
-6.2109375	0.0439879053385 
-6.15234375	0.0447137062068 
-6.09375	0.0454325597721 
-6.03515625	0.0461444722783 
-5.9765625	0.0468494493551 
-5.91796875	0.0475474960907 
-5.859375	0.0482386170938 
-5.80078125	0.048922816548 
-5.7421875	0.0496000982578 
-5.68359375	0.0502704656893 
-5.625	0.0509339220059 
-5.56640625	0.0515904700987 
-5.5078125	0.0522401126142 
-5.44921875	0.0528828519778 
-5.390625	0.0535186904148 
-5.33203125	0.0541476299694 
-5.2734375	0.0547696725209 
-5.21484375	0.0553848197985 
-5.15625	0.0559930733939 
-5.09765625	0.0565944347735 
-5.0390625	0.0571889052881 
-4.98046875	0.0577764861826 
-4.921875	0.0583571786038 
-4.86328125	0.0589309836077 
-4.8046875	0.0594979021667 
-4.74609375	0.0600579351745 
-4.6875	0.0606110834522 
-4.62890625	0.0611573477523 
-4.5703125	0.0616967287632 
-4.51171875	0.0622292271131 
-4.453125	0.0627548433727 
-4.39453125	0.0632735780589 
-4.3359375	0.0637854316369 
-4.27734375	0.0642904045226 
-4.21875	0.0647884970846 
-4.16015625	0.0652797096464 
-4.1015625	0.0657640424874 
-4.04296875	0.0662414958445 
-3.984375	0.0667120699134 
-3.92578125	0.0671757648493 
-3.8671875	0.0676325807679 
-3.80859375	0.0680825177465 
-3.75	0.0685255758237 
-3.69140625	0.0689617550007 
-3.6328125	0.0693910552413 
-3.57421875	0.0698134764723 
-3.515625	0.0702290185834 
-3.45703125	0.0706376814279 
-3.3984375	0.0710394648224 
-3.33984375	0.0714343685468 
-3.28125	0.0718223923446 
-3.22265625	0.0722035359228 
-3.1640625	0.0725777989515 
-3.10546875	0.0729451810645 
-3.046875	0.0733056818588 
-2.98828125	0.0736593008948 
-2.9296875	0.0740060376962 
