0.0084	0.28	2.77998796605364e+00	1.11604246508817e+00	1.11316940309726e-01	6.22775391940039e-01	1.02294781690194e+00
0.0086	0.286666666667	2.82188832559540e+00	1.12294985629045e+00	1.10238003638447e-01	6.30508189871374e-01	1.04057106604279e+00
0.0088	0.293333333333	2.86348960143786e+00	1.12977854378611e+00	1.09190083206906e-01	6.38199778999728e-01	1.05804986961561e+00
0.009	0.3	2.90479999078682e+00	1.13653062093795e+00	1.08171724414145e-01	6.45850926164806e-01	1.07538867010394e+00
0.0092	0.306666666667	2.94582731356221e+00	1.14320809845841e+00	1.07181565073073e-01	6.53462378190446e-01	1.09259168514934e+00
0.0094	0.313333333333	2.98657903715281e+00	1.14981290739296e+00	1.06218328429460e-01	6.61034861003731e-01	1.10966292385981e+00
0.0096	0.32	3.02706229431553e+00	1.15634690743875e+00	1.05280815457520e-01	6.68569085171583e-01	1.12660619684321e+00
0.0098	0.326666666667	3.06728390938066e+00	1.16281188390600e+00	1.04367900543342e-01	6.76065738676516e-01	1.14342513508040e+00
0.01	0.333333333333	3.10725041393309e+00	1.16920955455255e+00	1.03478525173236e-01	6.83525491228485e-01	1.16012319876568e+00
0.0102	0.34	3.14696806208930e+00	1.17554157498619e+00	1.02611692437483e-01	6.90948997260509e-01	1.17670368619565e+00
0.0104	0.346666666667	3.18644284949904e+00	1.18180953846042e+00	1.01766463301496e-01	6.98336892598011e-01	1.19316974679977e+00
0.0106	0.353333333333	3.22568052818907e+00	1.18801497882253e+00	1.00941952439273e-01	7.05689794953346e-01	1.20952439039823e+00
0.0108	0.36	3.26468661734234e+00	1.19415937644324e+00	1.00137323666200e-01	7.13008308173657e-01	1.22577049275124e+00
0.011	0.366666666667	3.30346642009913e+00	1.20024415657313e+00	9.93517874870959e-02	7.20293017693969e-01	1.24191080745903e+00
0.0112	0.373333333333	3.34202503147507e+00	1.20627069599964e+00	9.85845968944350e-02	7.27544496013725e-01	1.25794796928345e+00
0.0114	0.38	3.38036735245208e+00	1.21224032221875e+00	9.78350451965339e-02	7.34763299406506e-01	1.27388450392452e+00
0.0116	0.386666666667	3.41849810032525e+00	1.21815431566412e+00	9.71024633107369e-02	7.41949968385558e-01	1.28972283431448e+00
0.0118	0.393333333333	3.45642181635650e+00	1.22401391383847e+00	9.63862167983895e-02	7.49105030635083e-01	1.30546528446152e+00
0.012	0.4	3.49414287479032e+00	1.22982031324274e+00	9.56857035961295e-02	7.56229001432240e-01	1.32111408488098e+00
0.0122	0.406666666667	3.53166549428431e+00	1.23557466821229e+00	9.50003526185467e-02	7.63322380363954e-01	1.33667138065091e+00
0.0124	0.413333333333	3.56899374180368e+00	1.24127809670268e+00	9.43296208731907e-02	7.70385656676911e-01	1.35213923212679e+00
0.0126	0.42	3.60613154400828e+00	1.24693167796179e+00	9.36729925955365e-02	7.77419304752297e-01	1.36751962333023e+00
0.0128	0.426666666667	3.64308269118682e+00	1.25253645710401e+00	9.30299768911421e-02	7.84423788187332e-01	1.38281446305417e+00
0.013	0.433333333333	3.67985084475720e+00	1.25809344560892e+00	9.24001064308314e-02	7.91399558942059e-01	1.39802558969215e+00
0.0132	0.44	3.71643954337462e+00	1.26360362274304e+00	9.17829360249647e-02	7.98347057704670e-01	1.41315477482250e+00
0.0134	0.446666666667	3.75285220767272e+00	1.26906793786879e+00	9.11780410828582e-02	8.05266715463271e-01	1.42820372556329e+00
0.0136	0.453333333333	3.78909214866197e+00	1.27448730883753e+00	9.05850170414928e-02	8.12158950193958e-01	1.44317409071326e+00
0.0138	0.46	3.82516257081714e+00	1.27986262515700e+00	9.00034777762799e-02	8.19024169636883e-01	1.45806746170199e+00
0.014	0.466666666667	3.86106657386648e+00	1.28519475197539e+00	8.94330539043826e-02	8.25862775252537e-01	1.47288537235478e+00
0.0142	0.473333333333	3.89680716330400e+00	1.29048452547843e+00	8.88733930826894e-02	8.32675155249644e-01	1.48762930748584e+00
0.0144	0.48	3.93238725065776e+00	1.29573275773769e+00	8.83241582271705e-02	8.39461689737263e-01	1.50230070134666e+00
0.0146	0.486666666667	3.96780965851011e+00	1.30094023675445e+00	8.77850268682591e-02	8.46222749803359e-01	1.51690094091925e+00
0.0148	0.493333333333	4.00307712430142e+00	1.30610772740452e+00	8.72556903489321e-02	8.52958697792902e-01	1.53143136807979e+00
0.015	0.5	4.03819230392599e+00	1.31123597233860e+00	8.67358530753623e-02	8.59669887577372e-01	1.54589328163663e+00
0.0152	0.506666666667	4.07315777513409e+00	1.31632569284006e+00	8.62252318163748e-02	8.66356664815430e-01	1.56028793925114e+00
0.0154	0.513333333333	4.10797604175357e+00	1.32137758873452e+00	8.57235552471607e-02	8.73019366004927e-01	1.57461656025074e+00
0.0156	0.52	4.14264953274395e+00	1.32639234280140e+00	8.52305625378351e-02	8.79658323521098e-01	1.58888032334251e+00
0.0158	0.526666666667	4.17721205566737e+00	1.33134243458486e+00	8.47520836739301e-02	8.86236339063173e-01	1.60311181646513e+00
0.016	0.533333333333	4.21160294758157e+00	1.33628507295498e+00	8.42756577560420e-02	8.92828898101146e-01	1.61724919586219e+00
0.0162	0.54	4.24585596172307e+00	1.34119249070634e+00	8.38071982146689e-02	8.99398648563536e-01	1.63132505747243e+00
0.0164	0.546666666667	4.27997325903010e+00	1.34606530583900e+00	8.33464816397177e-02	9.05945903791720e-01	1.64534043679933e+00
0.0166	0.553333333333	4.31395695146244e+00	1.35090411117995e+00	8.28932950518852e-02	9.12470958801440e-01	1.65929634880456e+00
0.0168	0.56	4.34780910450681e+00	1.35570947494683e+00	8.24474354620914e-02	9.18974090230302e-01	1.67319378940721e+00
0.017	0.566666666667	4.38153171931676e+00	1.36048195888448e+00	8.20087057610228e-02	9.25455580225072e-01	1.68703371666533e+00
0.0172	0.573333333333	4.41512672455519e+00	1.36522212740685e+00	8.15769125712100e-02	9.31915728580647e-01	1.70081704170166e+00
0.0174	0.58	4.44859604820717e+00	1.36993048754564e+00	8.11518785919991e-02	9.38354770353512e-01	1.71454469963083e+00
0.0176	0.586666666667	4.48194152009746e+00	1.37460757554993e+00	8.07334242183969e-02	9.44772993379626e-01	1.72821755124972e+00
0.0178	0.593333333333	4.51516494269828e+00	1.37925389747171e+00	8.03213797837232e-02	9.51170656845458e-01	1.74183645303455e+00
0.018	0.6	4.54826808344808e+00	1.38386993793870e+00	7.99155834973910e-02	9.57548002565227e-01	1.75540224869273e+00
0.0182	0.606666666667	4.58125264626705e+00	1.38845618622074e+00	7.95158758467907e-02	9.63905290527325e-01	1.76891573994647e+00
0.0184	0.613333333333	4.61412031278982e+00	1.39301310283011e+00	7.91221063484981e-02	9.70242752328190e-01	1.78237772705657e+00
0.0186	0.62	4.64687270420258e+00	1.39754115350680e+00	7.87341263517665e-02	9.76560637872554e-01	1.79578896998913e+00
0.0188	0.626666666667	4.67951142225113e+00	1.40204077615593e+00	7.83517957048517e-02	9.82859169001958e-01	1.80915022877216e+00
0.019	0.633333333333	4.71203801095572e+00	1.40651241451195e+00	7.79749756787708e-02	9.89138586088112e-01	1.82246222459442e+00
0.0192	0.64	4.74445399749580e+00	1.41095648533150e+00	7.76035355652024e-02	9.95399101749514e-01	1.83572568009054e+00
0.0194	0.646666666667	4.77676086381378e+00	1.41537340349882e+00	7.72373473940856e-02	1.00164093566592e+00	1.84894129037689e+00
0.0196	0.653333333333	4.80896004749886e+00	1.41976358241439e+00	7.68762857499259e-02	1.00786431497508e+00	1.86210972338693e+00
0.0198	0.66	4.84105297288934e+00	1.42412740959551e+00	7.65202326214201e-02	1.01406943938062e+00	1.87523165044365e+00
0.02	0.666666666667	4.87304101244387e+00	1.42846527966478e+00	7.61690705818621e-02	1.02025652760389e+00	1.88830770712906e+00
0.0202	0.673333333333	4.90492552737249e+00	1.43277756215233e+00	7.58226892196290e-02	1.02642577130358e+00	1.90133853342464e+00
0.0204	0.68	4.93670783901194e+00	1.43706462603774e+00	7.54809800629249e-02	1.03257736970450e+00	1.91432474462226e+00
0.0206	0.686666666667	4.96838922948169e+00	1.44132684009245e+00	7.51438364351902e-02	1.03871152998545e+00	1.92726693153053e+00
0.0208	0.693333333333	4.99997097257834e+00	1.44556454889952e+00	7.48111581939901e-02	1.04482843251754e+00	1.94016569093340e+00
0.021	0.7	5.03145429494754e+00	1.44977810515764e+00	7.44828451504436e-02	1.05092827709724e+00	1.95302158634993e+00
0.0212	0.706666666667	5.06284041652142e+00	1.45396783805511e+00	7.41588033387253e-02	1.05701123704933e+00	1.96583518806668e+00
0.0214	0.713333333333	5.09413052171655e+00	1.45813407729818e+00	7.38389401217958e-02	1.06307749368910e+00	1.97860704395282e+00
0.0216	0.72	5.12532575991428e+00	1.46227715341612e+00	7.35231640756731e-02	1.06912723670138e+00	1.99133767956861e+00
0.0218	0.726666666667	5.15642727619018e+00	1.46639737418223e+00	7.32113896190486e-02	1.07516062950428e+00	2.00402762853343e+00
0.022	0.733333333333	5.18743618233286e+00	1.47049504842819e+00	7.29035322023401e-02	1.08117784372592e+00	2.01667740320230e+00
0.0222	0.74	5.21835355723536e+00	1.47457048633272e+00	7.25995082050788e-02	1.08717905958176e+00	2.02928749472426e+00
0.0224	0.746666666667	5.24918047754365e+00	1.47862397607276e+00	7.22992395017113e-02	1.09316443130860e+00	2.04185840336667e+00
0.0226	0.753333333333	5.27991798860042e+00	1.48265580736276e+00	7.20026487429579e-02	1.09913412155327e+00	2.05439060915210e+00
0.0228	0.76	5.31056710476054e+00	1.48666627172780e+00	7.17096592644102e-02	1.10508830174652e+00	2.06688457187481e+00
0.023	0.766666666667	5.34112883996871e+00	1.49065563937837e+00	7.14201995899161e-02	1.11102711760527e+00	2.07934076138676e+00
0.0232	0.773333333333	5.37160417863883e+00	1.49462418248661e+00	7.11341987994828e-02	1.11695072343688e+00	2.09175962820123e+00
0.0234	0.78	5.40199407590280e+00	1.49857217544611e+00	7.08515864473827e-02	1.12285928251065e+00	2.10414160347238e+00
0.0236	0.786666666667	5.43229948812587e+00	1.50249987196409e+00	7.05722970044248e-02	1.12875293262606e+00	2.11648712924769e+00
0.0238	0.793333333333	5.46252134373030e+00	1.50640752808564e+00	7.02962653074893e-02	1.13463182033654e+00	2.12879662904314e+00
0.024	0.8	5.49266055338347e+00	1.51029539484559e+00	7.00234279626743e-02	1.14049608984590e+00	2.14107051778745e+00
0.0242	0.806666666667	5.52271800057227e+00	1.51416372590217e+00	6.97537218281251e-02	1.14634589441897e+00	2.15330919216259e+00
0.0244	0.813333333333	5.55269457195162e+00	1.51801275498227e+00	6.94870883626422e-02	1.15218136214443e+00	2.16551306072227e+00
0.0246	0.82	5.58259112810333e+00	1.52184271858746e+00	6.92234691766453e-02	1.15800263005884e+00	2.17768251443392e+00
0.0248	0.826666666667	5.61240850365789e+00	1.52565385623046e+00	6.89628059666919e-02	1.16380984451544e+00	2.18981792658788e+00
0.025	0.833333333333	5.64214753769513e+00	1.52944638800719e+00	6.87050448220293e-02	1.16960312689411e+00	2.20191968298949e+00
0.0252	0.84	5.67180904446232e+00	1.53322053707451e+00	6.84501318471185e-02	1.17538260765352e+00	2.21398815248084e+00
0.0254	0.846666666667	5.70139382345089e+00	1.53697652244513e+00	6.81980145298559e-02	1.18114841527376e+00	2.22602369682363e+00
0.0256	0.853333333333	5.73090264987216e+00	1.54071456643034e+00	6.79486402886219e-02	1.18690068760532e+00	2.23802666098911e+00
0.0258	0.86	5.76033631490118e+00	1.54443486516048e+00	6.77019621050559e-02	1.19263952636163e+00	2.24999741321725e+00
0.026	0.866666666667	5.78969554647093e+00	1.54813764763235e+00	6.74579271768210e-02	1.19836508800831e+00	2.26193626564290e+00
0.0262	0.873333333333	5.81898111873837e+00	1.55182309509509e+00	6.72164923390217e-02	1.20407745923525e+00	2.27384358358205e+00
0.0264	0.88	5.84819375359424e+00	1.55549141417113e+00	6.69776100425488e-02	1.20977676978004e+00	2.28571968688582e+00
0.0266	0.886666666667	5.87733415992158e+00	1.55914280808454e+00	6.67412338491922e-02	1.21546314800087e+00	2.29756488903576e+00
0.0268	0.893333333333	5.90640305430975e+00	1.56277746188332e+00	6.65073212221929e-02	1.22113669768524e+00	2.30937951770116e+00
0.027	0.9	5.93540112157953e+00	1.56639557161921e+00	6.62758279503633e-02	1.22679754339413e+00	2.32116387511752e+00
0.0272	0.906666666667	5.96432906463155e+00	1.56999730833503e+00	6.60467149723577e-02	1.23244577408961e+00	2.33291828778479e+00
0.0274	0.913333333333	5.99318753527992e+00	1.57358286860139e+00	6.58199387706168e-02	1.23808152217788e+00	2.34464303716571e+00
0.0276	0.92	6.02197720375251e+00	1.57715242433664e+00	6.55954608715888e-02	1.24370488479547e+00	2.35633842904273e+00
0.0278	0.926666666667	6.05069871971033e+00	1.58070615136302e+00	6.53732424168014e-02	1.24931596847844e+00	2.36800475440755e+00
0.028	0.933333333333	6.07935272207763e+00	1.58424422252614e+00	6.51532454519564e-02	1.25491487830372e+00	2.37964229916098e+00
0.0282	0.94	6.10793982939348e+00	1.58776681483358e+00	6.49354315706102e-02	1.26050172914338e+00	2.39125133433974e+00
0.0284	0.946666666667	6.13646067992993e+00	1.59127408101924e+00	6.47197672498748e-02	1.26607660046182e+00	2.40283215610912e+00
0.0286	0.953333333333	6.16491586238164e+00	1.59476619930540e+00	6.45062144783236e-02	1.27163961522349e+00	2.41438501633991e+00
0.0288	0.96	6.19330597531439e+00	1.59824333112694e+00	6.42947386950990e-02	1.27719087274588e+00	2.42591018193671e+00
0.029	0.966666666667	6.22163162802694e+00	1.60170562092489e+00	6.40853088004284e-02	1.28273044805119e+00	2.43740793558766e+00
0.0292	0.973333333333	6.24989339079169e+00	1.60515323161972e+00	6.38778905009837e-02	1.28825844848962e+00	2.44887852590054e+00
0.0294	0.98	6.27809182449928e+00	1.60858632370013e+00	6.36724502238388e-02	1.29377498039754e+00	2.46032219693895e+00
0.0296	0.986666666667	6.30622750117733e+00	1.61200504103062e+00	6.34689577503775e-02	1.29928012615407e+00	2.47173920863644e+00
0.0298	0.993333333333	6.33456837235138e+00	1.61522430487640e+00	6.32993812148349e-02	1.30447477753172e+00	2.48339710680241e+00
0.03	1.0	6.36257987487106e+00	1.61861539873609e+00	6.30995255108131e-02	1.30995790451280e+00	2.49476122242372e+00
0.0302	1.00666666667	6.39053017681529e+00	1.62199260395043e+00	6.29015204983350e-02	1.31543000363496e+00	2.50609932634100e+00
0.0304	1.01333333333	6.41841989111546e+00	1.62535600422429e+00	6.27053462720345e-02	1.32089107023397e+00	2.51741173730473e+00
0.0306	1.02	6.44624964529215e+00	1.62870566597761e+00	6.25109862967269e-02	1.32634107319379e+00	2.52869879290082e+00
0.0308	1.02666666667	6.47401976137707e+00	1.63204185596935e+00	6.23183923921617e-02	1.33178030981794e+00	2.53996052958349e+00
0.031	1.03333333333	6.50173072831273e+00	1.63536471979925e+00	6.21275355339322e-02	1.33720888338204e+00	2.55119715469838e+00
0.0312	1.04	6.52938324218124e+00	1.63867425586653e+00	6.19384105528979e-02	1.34262665841987e+00	2.56240908660424e+00
0.0314	1.04666666667	6.55697771043932e+00	1.64197065094106e+00	6.17509829019399e-02	1.34803380927591e+00	2.57359645913074e+00
0.0316	1.05333333333	6.58451460943000e+00	1.64525403846099e+00	6.15652263049632e-02	1.35343042553609e+00	2.58475947879447e+00
0.0318	1.06	6.61199431484372e+00	1.64852461250769e+00	6.13811052521479e-02	1.35881669902181e+00	2.59589825528488e+00
0.032	1.06666666667	6.63941738743319e+00	1.65178243640403e+00	6.11986049606069e-02	1.36419260860642e+00	2.60701308693308e+00
0.0322	1.07333333333	6.66678439770328e+00	1.65502756096474e+00	6.10177130571460e-02	1.36955811377644e+00	2.61810428543485e+00
0.0324	1.08	6.69409561133785e+00	1.65826023421301e+00	6.08383863628583e-02	1.37491350218609e+00	2.62917186139445e+00
0.0326	1.08666666667	6.72135156164763e+00	1.66148051956164e+00	6.06606104802982e-02	1.38025875844140e+00	2.64021609636296e+00
0.0328	1.09333333333	6.74855269918582e+00	1.66468852949255e+00	6.04843638866712e-02	1.38559395011203e+00	2.65123719259356e+00
0.033	1.1	6.77569946190619e+00	1.66788437908963e+00	6.03096247133309e-02	1.39091915100561e+00	2.66223534309362e+00
0.0332	1.10666666667	6.80279228109778e+00	1.67106818212748e+00	6.01363714549632e-02	1.39623443465943e+00	2.67321073749169e+00
0.0334	1.11333333333	6.82983148208315e+00	1.67424011649278e+00	5.99645727842555e-02	1.40153998383687e+00	2.68416346273101e+00
0.0336	1.12	6.85681767549562e+00	1.67740016685745e+00	5.97942274915973e-02	1.40683565988671e+00	2.69509389405866e+00
0.0338	1.12666666667	6.88375119178062e+00	1.68054849684091e+00	5.96253070730231e-02	1.41212162511712e+00	2.70600212979524e+00
0.034	1.13333333333	6.91063233196812e+00	1.68368528382974e+00	5.94577806659427e-02	1.41739806749242e+00	2.71688824190488e+00
0.0342	1.14	6.93746158920955e+00	1.68681057422697e+00	5.92916378528106e-02	1.42266495666196e+00	2.72775249734739e+00
0.0344	1.14666666667	6.96423946858574e+00	1.68992440195983e+00	5.91268705461960e-02	1.42792224216965e+00	2.73859517793495e+00
0.0346	1.15333333333	6.99096617172639e+00	1.69302699360981e+00	5.89634410251794e-02	1.43317020054574e+00	2.74941626507774e+00
0.0348	1.16	7.01764216868826e+00	1.69611839628854e+00	5.88013390051283e-02	1.43840880711420e+00	2.76021601128447e+00
0.035	1.16666666667	7.04426784837268e+00	1.69919870503147e+00	5.86405473309557e-02	1.44363811959032e+00	2.77099459072570e+00
0.0352	1.17333333333	7.07084358818888e+00	1.70226801776892e+00	5.84810484117518e-02	1.44885820215947e+00	2.78175216880883e+00
0.0354	1.18	7.09736966005213e+00	1.70532649581021e+00	5.83228150372994e-02	1.45406922865617e+00	2.79248880817933e+00
0.0356	1.18666666667	7.12384662200042e+00	1.70837411179932e+00	5.81658489252346e-02	1.45927105293307e+00	2.80320486007106e+00
0.0358	1.19333333333	7.15027475326560e+00	1.71141101346831e+00	5.80101254650592e-02	1.46446382851031e+00	2.81390039964511e+00
0.036	1.2	7.17665430429940e+00	1.71443736251493e+00	5.78556176419586e-02	1.46964773499358e+00	2.82457547583193e+00
0.0362	1.20666666667	7.20298581847038e+00	1.71745312893607e+00	5.77023278140118e-02	1.47482262504614e+00	2.83523043280511e+00
0.0364	1.21333333333	7.22926946139935e+00	1.72045851996115e+00	5.75502226607923e-02	1.47998875945345e+00	2.84586523964255e+00
0.0366	1.22	7.25550576101176e+00	1.72345350788500e+00	5.73993042286329e-02	1.48514599692056e+00	2.85648022993128e+00
0.0368	1.22666666667	7.28169487362701e+00	1.72643829740883e+00	5.72495398174392e-02	1.49029459737995e+00	2.86707536821481e+00
0.037	1.23333333333	7.30783721856111e+00	1.72941292226477e+00	5.71009222914844e-02	1.49543452784819e+00	2.87765088421072e+00
0.0372	1.24	7.33393313469821e+00	1.73237746338302e+00	5.69534378243075e-02	1.50056583781870e+00	2.88820692952760e+00
0.0374	1.24666666667	7.35998295020497e+00	1.73533200484004e+00	5.68070720862682e-02	1.50568858351108e+00	2.89874364730381e+00
0.0376	1.25333333333	7.38598698858288e+00	1.73827663001012e+00	5.66618109269709e-02	1.51080282121966e+00	2.90926117821812e+00
0.0378	1.26	7.41194556932382e+00	1.74121142120626e+00	5.65176404390000e-02	1.51590860666956e+00	2.91975966110763e+00
0.038	1.26666666667	7.43785900803757e+00	1.74413645966174e+00	5.63745469593067e-02	1.52100599496070e+00	2.93023923305878e+00
0.0382	1.27333333333	7.46372761652406e+00	1.74705182554604e+00	5.62325170642840e-02	1.52609504057188e+00	2.94070002944395e+00
0.0384	1.28	7.48955160286626e+00	1.74995766041513e+00	5.60915281788736e-02	1.53117590662279e+00	2.95114208403230e+00
0.0386	1.28666666667	7.51533146226428e+00	1.75285392316774e+00	5.59515851152937e-02	1.53624843798227e+00	2.96156571958336e+00
0.0388	1.29333333333	7.54106731283161e+00	1.75574080465458e+00	5.58126583480677e-02	1.54131288656456e+00	2.97197088395949e+00
0.039	1.3	7.56675963519328e+00	1.75861826693665e+00	5.56747521834728e-02	1.54636910440163e+00	2.98235788930409e+00
0.0392	1.30666666667	7.59240853972671e+00	1.76148649889986e+00	5.55378375587182e-02	1.55141734290325e+00	2.99272667963237e+00
0.0394	1.31333333333	7.61801450000921e+00	1.76434546118063e+00	5.54019190816819e-02	1.55645745319435e+00	3.00307756386659e+00
0.0396	1.32	7.64357761962022e+00	1.76719534032406e+00	5.52669682143676e-02	1.56148968543153e+00	3.01341048298716e+00
0.0398	1.32666666667	7.66909826542864e+00	1.77003615715666e+00	5.51329806810145e-02	1.56651399882097e+00	3.02372564296333e+00
0.04	1.33333333333	7.69457672519421e+00	1.77286797837622e+00	5.49999458170773e-02	1.57153043437590e+00	3.03402317250062e+00
0.0402	1.34	7.72001327673456e+00	1.77569087402045e+00	5.48678524055370e-02	1.57653904003975e+00	3.04430319214463e+00
0.0404	1.34666666667	7.74540819402663e+00	1.77850491367618e+00	5.47366893399187e-02	1.58153986398517e+00	3.05456582035077e+00
0.0406	1.35333333333	7.77076174786521e+00	1.78131016611150e+00	5.46064456895421e-02	1.58653295394609e+00	3.06481117411479e+00
0.0408	1.36	7.79607420597508e+00	1.78410669925133e+00	5.44771107027158e-02	1.59151835715673e+00	3.07503936905781e+00
0.041	1.36666666667	7.82134583306646e+00	1.78689458018774e+00	5.43486738036412e-02	1.59649612035216e+00	3.08525051945533e+00
0.0412	1.37333333333	7.84657689088464e+00	1.78967387519306e+00	5.42211245888932e-02	1.60146628977427e+00	3.09544473826074e+00
0.0414	1.38	7.87176753828190e+00	1.79244471044971e+00	5.40944438680593e-02	1.60642902000958e+00	3.10562203720213e+00
0.0416	1.38666666667	7.89691822184045e+00	1.79520703484033e+00	5.39686385019163e-02	1.61138414897010e+00	3.11578271718422e+00
0.0418	1.39333333333	7.92202901239999e+00	1.79796102268415e+00	5.38436826076878e-02	1.61633191954572e+00	3.12592670512329e+00
0.042	1.4	7.94710034340688e+00	1.80070662637949e+00	5.37195824532451e-02	1.62127217714351e+00	3.13605429190506e+00
0.0422	1.40666666667	7.97213227947012e+00	1.80344401877342e+00	5.35963124862222e-02	1.62620516442481e+00	3.14616540127954e+00
