-14.9854085603	3.00545330429e-27
-14.9708171206	1.8294358586e-27
-14.9562256809	1.14101269093e-27
-14.9416342412	6.84460180219e-28
-14.9270428016	4.15613185209e-28
-14.9124513619	2.61426766807e-28
-14.8978599222	1.8405385995e-28
-14.8832684825	1.43824307448e-28
-14.8686770428	1.37070383321e-28
-14.8540856031	1.41207126779e-28
-14.8394941634	1.54936461136e-28
-14.8249027237	1.57513141285e-28
-14.810311284	1.76750723714e-28
-14.7957198444	1.93630410715e-28
-14.7811284047	2.17769158238e-28
-14.766536965	2.35712966309e-28
-14.7519455253	2.53399017643e-28
-14.7373540856	2.6478087535e-28
-14.7227626459	2.70578881114e-28
-14.7081712062	2.54516358936e-28
-14.6935797665	2.59715951997e-28
-14.6789883268	2.66058015004e-28
-14.6643968872	2.79273096541e-28
-14.6498054475	2.88007754857e-28
-14.6352140078	3.02847479647e-28
-14.6206225681	3.05051645395e-28
-14.6060311284	3.03188549396e-28
-14.5914396887	2.83458479186e-28
-14.576848249	2.82217859866e-28
-14.5622568093	2.82534355475e-28
-14.5476653696	2.94747711661e-28
-14.53307393	2.98857735394e-28
-14.5184824903	3.07821963437e-28
-14.5038910506	3.09394277448e-28
-14.4892996109	3.08895316769e-28
-14.4747081712	2.88901474456e-28
-14.4601167315	2.89003315247e-28
-14.4455252918	2.90059537179e-28
-14.4309338521	3.00608600368e-28
-14.4163424125	3.04905147647e-28
-14.4017509728	3.14909863585e-28
-14.3871595331	3.14889473855e-28
-14.3725680934	3.13748647411e-28
-14.3579766537	2.90394736265e-28
-14.343385214	2.87298793964e-28
-14.3287937743	2.85261071302e-28
-14.3142023346	2.93673817031e-28
-14.2996108949	2.97822779573e-28
-14.2850194553	3.08361343692e-28
-14.2704280156	3.0839304339e-28
-14.2558365759	3.05566062564e-28
-14.2412451362	2.82704457857e-28
-14.2266536965	2.80150788546e-28
-14.2120622568	2.76516237685e-28
-14.1974708171	2.83155755489e-28
-14.1828793774	2.84612357216e-28
-14.1682879377	2.90862229611e-28
-14.1536964981	2.86958400454e-28
-14.1391050584	2.7942879585e-28
-14.1245136187	2.51175834596e-28
-14.109922179	2.4477465767e-28
-14.0953307393	2.39458051508e-28
-14.0807392996	2.43955097367e-28
-14.0661478599	2.44953283143e-28
-14.0515564202	2.51245388532e-28
-14.0369649805	2.47842382771e-28
-14.0223735409	2.4218087502e-28
-14.0077821012	2.16189800649e-28
-13.9931906615	2.09886866052e-28
-13.9785992218	2.03613051261e-28
-13.9640077821	2.06874197509e-28
-13.9494163424	2.04058992877e-28
-13.9348249027	2.07437552099e-28
-13.920233463	2.02170536493e-28
-13.9056420233	1.94695217737e-28
-13.8910505837	1.71023503866e-28
-13.876459144	1.64884346047e-28
-13.8618677043	1.59537000478e-28
-13.8472762646	1.6286519683e-28
-13.8326848249	1.62449728988e-28
-13.8180933852	1.6709149065e-28
-13.8035019455	1.64027624065e-28
-13.7889105058	1.56975611892e-28
-13.7743190661	1.34994174386e-28
-13.7597276265	1.2962154247e-28
-13.7451361868	1.25447730658e-28
-13.7305447471	1.27921796256e-28
-13.7159533074	1.26731465116e-28
-13.7013618677	1.30004773796e-28
-13.686770428	1.2444238539e-28
-13.6721789883	1.18768973588e-28
-13.6575875486	9.98173341967e-29
-13.6429961089	9.45859900972e-29
-13.6284046693	9.11184656583e-29
-13.6138132296	9.27732139885e-29
-13.5992217899	9.25761705375e-29
-13.5846303502	9.70766104249e-29
-13.5700389105	9.48780916247e-29
-13.5554474708	9.11591271119e-29
-13.5408560311	7.64771065806e-29
-13.5262645914	7.34509229217e-29
-13.5116731518	7.14914897838e-29
-13.4970817121	7.41463822262e-29
-13.4824902724	7.44668988094e-29
-13.4678988327	7.78441039865e-29
-13.453307393	7.62590238071e-29
-13.4387159533	7.3201832749e-29
-13.4241245136	6.02022731645e-29
-13.4095330739	5.63968980568e-29
-13.3949416342	5.38697365558e-29
-13.3803501946	5.52532475607e-29
-13.3657587549	5.56942919663e-29
-13.3511673152	5.91817835218e-29
-13.3365758755	5.9665145678e-29
-13.3219844358	6.0470305177e-29
-13.3073929961	5.51827930759e-29
-13.2928015564	5.52763867035e-29
-13.2782101167	5.69194057925e-29
-13.263618677	5.86419173318e-29
-13.2490272374	5.76281229055e-29
-13.2344357977	5.92211459711e-29
-13.219844358	5.77473523681e-29
-13.2052529183	5.62549645195e-29
-13.1906614786	5.06196741208e-29
-13.1760700389	4.84608890559e-29
-13.1614785992	4.75956569451e-29
-13.1468871595	4.71750505848e-29
-13.1322957198	4.53055560885e-29
-13.1177042802	4.48215126057e-29
-13.1031128405	4.3500249289e-29
-13.0885214008	4.14882924835e-29
-13.0739299611	3.65432923832e-29
-13.0593385214	3.47781010241e-29
-13.0447470817	3.36834520377e-29
-13.030155642	3.20473870969e-29
-13.0155642023	3.10829812954e-29
-13.0009727626	3.07820977039e-29
-12.986381323	2.98839262622e-29
-12.9717898833	3.00699134864e-29
-12.9571984436	2.92028138463e-29
-12.9426070039	2.83605740706e-29
-12.9280155642	2.949338963e-29
-12.9134241245	2.85764569205e-29
-12.8988326848	2.86367910352e-29
-12.8842412451	2.91589510305e-29
-12.8696498054	3.13234645543e-29
-12.8550583658	3.57572168244e-29
-12.8404669261	4.38880028448e-29
-12.8258754864	4.95954656721e-29
-12.8112840467	5.49951508557e-29
-12.796692607	5.71652165851e-29
-12.7821011673	5.94036021978e-29
-12.7675097276	5.96503870053e-29
-12.7529182879	6.29180672039e-29
-12.7383268482	6.79609654872e-29
-12.7237354086	7.68755906709e-29
-12.7091439689	7.89649371077e-29
-12.6945525292	8.31820415912e-29
-12.6799610895	8.18436217675e-29
-12.6653696498	8.18650767357e-29
-12.6507782101	8.05921330347e-29
-12.6361867704	8.46009855512e-29
-12.6215953307	9.08337740229e-29
-12.6070038911	1.03931817242e-28
-12.5924124514	1.07542672032e-28
-12.5778210117	1.13239502039e-28
-12.563229572	1.11198102823e-28
-12.5486381323	1.1131164766e-28
-12.5340466926	1.09804115585e-28
-12.5194552529	1.14845642136e-28
-12.5048638132	1.23329122329e-28
-12.4902723735	1.4556586091e-28
-12.4756809339	1.53840549573e-28
-12.4610894942	1.6367405595e-28
-12.4464980545	1.65894354253e-28
-12.4319066148	1.68801221181e-28
-12.4173151751	1.69029466272e-28
-12.4027237354	1.78506607922e-28
-12.3881322957	1.91666968309e-28
-12.373540856	2.21699757818e-28
-12.3589494163	2.34625132971e-28
-12.3443579767	2.48149591952e-28
-12.329766537	2.51214311482e-28
-12.3151750973	2.59485570917e-28
-12.3005836576	2.62892297259e-28
-12.2859922179	2.77218876572e-28
-12.2714007782	2.94734729359e-28
-12.2568093385	3.32718514659e-28
-12.2422178988	3.50674480644e-28
-12.2276264591	3.66058497588e-28
-12.2130350195	3.67396955516e-28
-12.1984435798	3.73829048381e-28
-12.1838521401	3.75117194592e-28
-12.1692607004	3.85854410867e-28
-12.1546692607	3.9777894813e-28
-12.140077821	4.34238425722e-28
-12.1254863813	4.44599844951e-28
-12.1108949416	4.51148168745e-28
-12.0963035019	4.41748443985e-28
-12.0817120623	4.4040199364e-28
-12.0671206226	4.36743255826e-28
-12.0525291829	4.47382963867e-28
-12.0379377432	4.60533531256e-28
-12.0233463035	5.00696219003e-28
-12.0087548638	5.14557068624e-28
-11.9941634241	5.29441918192e-28
-11.9795719844	5.30131154134e-28
-11.9649805447	5.33589794268e-28
-11.9503891051	5.31065035994e-28
-11.9357976654	5.45823671734e-28
-11.9212062257	5.65624308556e-28
-11.906614786	6.13166124823e-28
-11.8920233463	6.28661453975e-28
-11.8774319066	6.42986440529e-28
-11.8628404669	6.39431111017e-28
-11.8482490272	6.42087553001e-28
-11.8336575875	6.3951137755e-28
-11.8190661479	6.50414255637e-28
-11.8044747082	6.65340639393e-28
-11.7898832685	7.12332924353e-28
-11.7752918288	7.19744860993e-28
-11.7607003891	7.25494159707e-28
-11.7461089494	7.14534461098e-28
-11.7315175097	7.14383245646e-28
-11.71692607	7.12992807445e-28
-11.7023346304	7.30657284808e-28
-11.6877431907	7.4383484765e-28
-11.673151751	7.87065038721e-28
-11.6585603113	7.96257652729e-28
-11.6439688716	7.96023920521e-28
-11.6293774319	7.780321115e-28
-11.6147859922	7.68082100837e-28
-11.6001945525	7.4551418973e-28
-11.5856031128	7.45382185991e-28
-11.5710116732	7.45506951518e-28
-11.5564202335	7.70675656317e-28
-11.5418287938	7.48963200577e-28
-11.5272373541	7.26942075416e-28
-11.5126459144	6.8504275236e-28
-11.4980544747	6.45624551427e-28
-11.483463035	6.08520722639e-28
-11.4688715953	5.8905313906e-28
-11.4542801556	5.79834708092e-28
-11.439688716	6.00924880637e-28
-11.4250972763	5.92828422666e-28
-11.4105058366	6.01911400105e-28
-11.3959143969	6.25213228186e-28
-11.3813229572	7.06749436235e-28
-11.3667315175	8.53860933833e-28
-11.3521400778	1.1108807132e-27
-11.3375486381	1.49299231491e-27
-11.3229571984	2.05451046173e-27
-11.3083657588	2.8285532548e-27
-11.2937743191	3.94887107442e-27
-11.2791828794	5.45604289802e-27
-11.2645914397	7.71183453822e-27
-11.25	9.80787098425e-27
-11.2354085603	7.59121645389e-27
-11.2208171206	5.26008902123e-27
-11.2062256809	3.6874817804e-27
-11.1916342412	2.51956483527e-27
-11.1770428016	1.71199012455e-27
-11.1624513619	1.14657755387e-27
-11.1478599222	7.63212481498e-28
-11.1332684825	5.05781567466e-28
-11.1186770428	3.39725222916e-28
-11.1040856031	2.39325275941e-28
-11.0894941634	1.71785038665e-28
-11.0749027237	1.5049754232e-28
-11.060311284	1.48235541309e-28
-11.0457198444	1.59278607837e-28
-11.0311284047	1.69780722662e-28
-11.016536965	1.83337481275e-28
-11.0019455253	1.82572230993e-28
-10.9873540856	1.79396073545e-28
-10.9727626459	1.5328558576e-28
-10.9581712062	1.39076283761e-28
-10.9435797665	1.26851710882e-28
-10.9289883268	1.22385028967e-28
-10.9143968872	1.16643690866e-28
-10.8998054475	1.25831332471e-28
-10.8852140078	1.52793272208e-28
-10.8706225681	2.15381036981e-28
-10.8560311284	3.26547852437e-28
-10.8414396887	5.24264160348e-28
-10.826848249	8.29053363186e-28
-10.8122568093	1.28553343256e-27
-10.7976653696	1.94258261254e-27
-10.78307393	2.87714302648e-27
-10.7684824903	4.19321233796e-27
-10.7538910506	6.01993268841e-27
-10.7392996109	8.56719424351e-27
-10.7247081712	1.19897800361e-26
-10.7101167315	1.65762279213e-26
-10.6955252918	2.26442997417e-26
-10.6809338521	3.0735864929e-26
-10.6663424125	4.14281884649e-26
-10.6517509728	5.55698685047e-26
-10.6371595331	7.42562101622e-26
-10.6225680934	9.88560734193e-26
-10.6079766537	1.30681353441e-25
-10.593385214	1.72102089845e-25
-10.5787937743	2.25731755051e-25
-10.5642023346	2.95373284331e-25
-10.5496108949	3.85773550166e-25
-10.5350194553	5.02787406447e-25
-10.5204280156	6.5425069912e-25
-10.5058365759	8.50360329625e-25
-10.4912451362	1.10264541722e-24
-10.4766536965	1.42780224075e-24
-10.4620622568	1.84634058985e-24
-10.4474708171	2.38486742896e-24
-10.4328793774	3.07671395129e-24
-10.4182879377	3.96585310911e-24
-10.4036964981	5.10789567314e-24
-10.3891050584	6.57437913653e-24
-10.3745136187	8.45155728405e-24
-10.359922179	1.08542026059e-23
-10.3453307393	1.39263093215e-23
-10.3307392996	1.7853930187e-23
-10.3161478599	2.28704967198e-23
-10.3015564202	2.92767594806e-23
-10.2869649805	3.7453292153e-23
